"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"327109252802023425","","","2013-04-24 17:18:17 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Guys I will CUT anyone who hurts that bumblebee.""","","","",""
"327109039622332416","327108037653458944","21054806","2013-04-24 17:17:27 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@hugoschwyzer I totally agree, although its not just @Jezebel. Greek life has such a bad reputation, but only some of it is deserved.","","","",""
"327105556231905280","327095604767490049","989147539","2013-04-24 17:03:36 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@TheWorkette haha exactly. And now I'm SUPER hydrated.","","","",""
"327095167112839168","327094962737000449","989147539","2013-04-24 16:22:19 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@TheWorkette I was sitting in the waiting room CHUGGING water. #tmi #dontcare","","","",""
"327094813063254017","","","2013-04-24 16:20:55 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","That procedure only took me one game of fruit pop. Impressive.","","","",""
"327090505089421312","","","2013-04-24 16:03:48 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TheOnion: I've Been Having Some Pretty Fucked-Up Bread Thoughts Lately | Commentary By A Duck http://t.co/yiQxaw1jhF","327086233765433344","14075928","2013-04-24 15:46:49 +0000","http://onion.com/14Pp0zf,http://onion.com/14Pp0zf"
"327090354597806080","327078431206539265","16353118","2013-04-24 16:03:12 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@SethHooker @yesyoureracist I'd love to, actually. Enlighten me.","","","",""
"327090078109270016","327089442873561089","255351091","2013-04-24 16:02:06 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@betchesluvthis @mollymcgrizzle nah square is totes coming back in like, an ironic way.","","","",""
"327089942201266176","","","2013-04-24 16:01:33 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Just spent literally half an hour trying to pee. HOW'S THAT FOR TMI, twitter?? IM AT THE DOCTORS OFFICE!!","","","",""
"326893269621542912","","","2013-04-24 03:00:03 +0000","web","THIS IS MY 9000TH TWEET. IT'S INANE. LIKE THE OTHER 8999 TWEETS. #inaneontheinternetsince2008","","","",""
"326893123747860480","","","2013-04-24 02:59:28 +0000","web","fellow students: how much would i have to pay you to come to my house and do my laundry? i would supply quarters. but it's a lot of laundry.","","","",""
"326892582665863170","","","2013-04-24 02:57:19 +0000","web","christ. @the_herald is all dorm fires and dead bodies today. and that's just the CAMPUS newspaper.","","","",""
"326851382919438336","","","2013-04-24 00:13:36 +0000","web","""if mesh neon vests can't protect us... what can?"" #safewalk","","","",""
"326847103643045888","","","2013-04-23 23:56:36 +0000","web","just diagnosed myself with dyspraxia. no big deal. my dad too, i've decided, and maybe my sister. we are clumsy people, we beyers.","","","",""
"326821991048941568","","","2013-04-23 22:16:49 +0000","web","""we must WRITE the history of SUBTRACTIVE ART!"" #realconversations","","","",""
"326807099294220290","326805486164914176","18327137","2013-04-23 21:17:38 +0000","web","@dslegall damn straight. what a weird situation.","","","",""
"326807010446278658","","","2013-04-23 21:17:17 +0000","web","""because if you just go running, you can run AWAY from people who want to talk to you."" (on why running &gt; gym, for the antisocial)","","","",""
"326801221857972224","","","2013-04-23 20:54:17 +0000","web","not written yet, but in the works.","","","",""
"326801134578708480","","","2013-04-23 20:53:56 +0000","web","new blog post i'm writing: the three weirdest dates i've ever been on.","","","",""
"326796211833147392","","","2013-04-23 20:34:23 +0000","web","so yesterday was the first day in like a week that i didn't drink. college is ridic. http://t.co/XmgCyDSpd6","","","","http://www.thatgirlmag.com/pros-and-cons-of-daydrinking"
"326726551267835906","","","2013-04-23 15:57:34 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","new post! pros and cons of #daydrinking http://t.co/wJQpfs6RUB #debauchery #prosandcons #alcohol #careerlife #college","","","","http://goo.gl/fb/y3kWX"
"326541461195743232","","","2013-04-23 03:42:05 +0000","web","guys what the hell happened in keeney today?","","","",""
"326521880465006592","","","2013-04-23 02:24:17 +0000","web","ever since i took femsex, every time i reblog something on tumblr i think, ""does that resonate with me? yes, that resonates with me.""","","","",""
"326122778690465792","326096770251763712","1290336511","2013-04-21 23:58:24 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@SickLittleDoll exactly. I hope you can choose to recover soon. No one else can choose it for you.","","","",""
"326095849463635968","326089389505650688","1290336511","2013-04-21 22:11:23 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@SickLittleDoll sounds awful. your parents are right that your body needs food, but YOU need to make your own choices. Positive control etc","","","",""
"326089428017758209","","","2013-04-21 21:45:52 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I only have one more spring weekend  PROBLEM.","","","",""
"326088436865986561","326073827866054656","1290336511","2013-04-21 21:41:56 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@SickLittleDoll real recovery can't be forced","","","",""
"326055819386949634","","","2013-04-21 19:32:19 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @lookinforalexis: it's moments like these where i am overwhelmed with love for brown.","326054982002561024","330028136","2013-04-21 19:29:00 +0000",""
"326053792510529536","","","2013-04-21 19:24:16 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","A long long time ago....","","","",""
"326041232063213570","","","2013-04-21 18:34:22 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is my life right now. #binder http://t.co/WwXZ63erN1","","","","http://twitter.com/clarabellum/status/326041232063213570/photo/1"
"326038440678391809","","","2013-04-21 18:23:16 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#throwingmoneyatproblems","","","",""
"325856831719215105","","","2013-04-21 06:21:37 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""I do this to relax"" ""I'm relaxed just thinking about you doing this.""","","","",""
"325854563892596736","","","2013-04-21 06:12:36 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Yo @MijosTacos has some fresh local shit yo. That's what it's about.""","","","",""
"325851337457819648","","","2013-04-21 05:59:47 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Campbell and I just did a we are never ever ever getting back together singalong in the stripe room. @taylorswift13 love forever","","","",""
"325848999632461824","","","2013-04-21 05:50:30 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""One thing is for sure. You need to make the decision before you follow through on the decision."" OMG thanks bobby such wisdom","","","",""
"325846946331910144","325844113989722113","347473844","2013-04-21 05:42:20 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@St8ofEmerjoncy that's probably the only circumstance though","","","",""
"325846779461509121","","","2013-04-21 05:41:40 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Bitch don't kill my children."" #brownspringweekene","","","",""
"325844079512539136","325828232291160065","28214162","2013-04-21 05:30:57 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@sarahsreallife looking good.","","","",""
"325843806660460544","","","2013-04-21 05:29:52 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @trevso_electric: GET MONEY, FUCK BITCHES, DEVELOP FEELINGS FOR BITCHES, FEEL WEIRD ABOUT TELLING THEM ABOUT FEELINGS, TEXT BITCHES, DOU…","325839486162456576","249293918","2013-04-21 05:12:41 +0000",""
"325843733197254656","325842769102897154","347473844","2013-04-21 05:29:34 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@St8ofEmerjoncy it would be for me. Followed by ""I love your blog!!""","","","",""
"325841610904584192","","","2013-04-21 05:21:08 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @sassyatlaw: ""Well if I'm being honest I've probably sexted too much to make it as a politician."" #shitmyfriendssay","325787262346461185","1214301367","2013-04-21 01:45:10 +0000",""
"325825578517270529","","","2013-04-21 04:17:26 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BlogDailyHerald: Overheard at Brown: ""Let's go to Antonio's for $1 Nice Slice."" Spring Weekend is really messing with everyone.","325824296045916161","135730787","2013-04-21 04:12:20 +0000",""
"325810754018234368","325809664006705152","14109613","2013-04-21 03:18:31 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@JuliaAllison ""according to you, what is the meaning of life?""","","","",""
"325810623428579328","325809664006705152","14109613","2013-04-21 03:18:00 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@JuliaAllison it was so excellent. Learned what like, every philosophical school of thought believed the meaning was. Final essay q was","","","",""
"325807792160133121","","","2013-04-21 03:06:45 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ughhh i keep fucking up today...","","","",""
"325795979242647552","","","2013-04-21 02:19:49 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Twerking is a spectrum. Not a binary.""","","","",""
"325772424798945280","325755472202313730","14109613","2013-04-21 00:46:13 +0000","web","@JuliaAllison I took a philosophy class freshman year called ""The Meaning of Life"" which was pretty enlightening","","","",""
"325759040506441728","","","2013-04-20 23:53:02 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","U feel like RISD kids should ride unicycles to get around.","","","",""
"325421947490009088","","","2013-04-20 01:33:32 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""The american justice system runs on Dunkin""","","","",""
"325411281714688001","","","2013-04-20 00:51:10 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @hugoschwyzer: He's in custody and alive.  The drinking this weekend will make St Paddy's and New Year's Eve pale by comparison.","325410831443570689","21054806","2013-04-20 00:49:22 +0000",""
"325380409733038080","","","2013-04-19 22:48:29 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Let's play 'seven minutes in the box on the front porch'?""","","","",""
"325376344412282880","","","2013-04-19 22:32:20 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Perfect for murders... and birthdays.""","","","",""
"325360959508070401","","","2013-04-19 21:31:12 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @GSElevator: #1: The Swiss deserve a lot more credit for including a corkscrew in their Army Knife.","325357065038094339","352947624","2013-04-19 21:15:43 +0000",""
"325359035513729024","","","2013-04-19 21:23:33 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Are you wearing a SARS mask on your elbow?"" ""NAH MAN THESE ARE MY SUNGLASSES! Wait where are my sunglasses?","","","",""
"325353544611934208","","","2013-04-19 21:01:44 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Hell yeah baby. It's my DESTINY.""","","","",""
"325353393428262912","","","2013-04-19 21:01:08 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""You know what would be funny? If I called my friend at tufts.""","","","",""
"325352319183106048","","","2013-04-19 20:56:52 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Look at these guys. One two three, you know? Man.""","","","",""
"325312094582996992","","","2013-04-19 18:17:02 +0000","web","phonology: ""shakespeare was all about feet. does that make him a pedo-phile?""","","","",""
"325308399191465985","","","2013-04-19 18:02:20 +0000","web","""i must confess. i do not have a haircut like yours, because if i did, i would be too intense for the general population""","","","",""
"325081044191678465","","","2013-04-19 02:58:55 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Should always shift my drinking hours up by like five. Going to bed now, gonna get SO much sleep.","","","",""
"324952870057304065","324911066909921280","1067714802","2013-04-18 18:29:36 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@PolitiCarty LOL really though. As he was describing these areas I thought ""oh like falls church"" and he just confirmed it haha","","","",""
"324753683655041024","324751101301780481","18327137","2013-04-18 05:18:06 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@dslegall I'm never sorry on a Wednesday.","","","",""
"324750666683801601","324750211647942656","18327137","2013-04-18 05:06:07 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@dslegall because #springweek also you are a screenshotting flooozie.","","","",""
"324738982942490624","","","2013-04-18 04:19:41 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Why is the world such Fuvkrd up shit??","","","",""
"324724515689099264","","","2013-04-18 03:22:12 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Oooooh! You're a FIREbender!"" #sexylines","","","",""
"324718989643247617","324718450079580161","205910384","2013-04-18 03:00:14 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@KnowaShayfur IM TAKING SIGN LANGUAGE NEXT YEAR","","","",""
"324710592504016896","","","2013-04-18 02:26:52 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""You look like you killed someone with those pants on."" ""I did. These are my killin pants.""","","","",""
"324701831756390400","","","2013-04-18 01:52:04 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Slimy, yet satisfying."" #thingsyoudontwanttohearafterahookup","","","",""
"324701075745673216","","","2013-04-18 01:49:03 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Don't ask. Don't worry. It's hat dog."" @ClaireLuchette @asheradams","","","",""
"324689777502855171","","","2013-04-18 01:04:10 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""The more neon the less penislike.""","","","",""
"324670122520363008","","","2013-04-17 23:46:03 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Is that frateronormative?"" #brown","","","",""
"324667038238924800","","","2013-04-17 23:33:48 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BestAt: RT @robdelaney: .@wolfblitzer I’m probably the premier dubstep cartographer of the modern age. Put that on the front page of ...","324666506552152065","17080369","2013-04-17 23:31:41 +0000",""
"324665813351141376","","","2013-04-17 23:28:56 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Do you ever find notes in your phone that you don't know what they mean? I just found one that said 'twizzlers. If I had a boat.'""","","","",""
"324541305126547456","","","2013-04-17 15:14:11 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","By prophet I mean guy on the street who shouts things that vaguely seem to relate to Jesus. Some of the time.","","","",""
"324541114252140544","","","2013-04-17 15:13:25 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Crazy prophet on the street just shouted ""anybody need a dog walker? Ill be the dog!!""","","","",""
"324530679289376772","324246360721350656","355108765","2013-04-17 14:31:58 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@maebad Aaah! So cool! Aot! (Don't know what it means yet, but initiation is in a week soooo....)","","","",""
"324530362648768512","","","2013-04-17 14:30:42 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I hate being underestimated.","","","",""
"324365873068511234","","","2013-04-17 03:37:05 +0000","web","""Cave dwelling is for terrorists. Americans? We run in the open on our streets"" http://t.co/aIFt2mLSAd","","","","http://www.nytimes.com/2013/04/17/opinion/friedman-bring-on-the-next-marathon.html?smid=tw-NYTimesFriedman&seid=auto&_r=1&"
"324253945327415296","","","2013-04-16 20:12:19 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","new post! 5 important things missing from my high school sex ed http://t.co/FPv77qFSoK #boysboysboysandgirls","","","","http://goo.gl/fb/ZYTHM"
"324239752935120896","","","2013-04-16 19:15:55 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Can't believe I studied so hard... 99.5 on my new member exam!! #kappadelta initiation here we come","","","",""
"324237709797359616","","","2013-04-16 19:07:48 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Best twin ever!! http://t.co/y6WFV0ijGZ","","","","http://instagram.com/p/YLUFjQGiKA/"
"324195231509671937","","","2013-04-16 16:19:01 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Fuck you. Stop having fun, and watch tv with me.""","","","",""
"324011793670356993","","","2013-04-16 04:10:06 +0000","web","""sarah turner white? i hardly know 'er!"" this new member exam is driving me to insanity.","","","",""
"324010889089007616","324008725092372481","20260975","2013-04-16 04:06:30 +0000","web","@leckybang i've been wondering whether we were going to get the ""group of angry muslims"" narrative or the ""crazy white guy"" narrative...","","","",""
"323998788400340994","","","2013-04-16 03:18:25 +0000","web","weird thought i just had: ""oh cool! the boston marathon was founded in the same year as kappa delta!"" #NOCLARAFOCUS #newmemberexam","","","",""
"323997093255593985","","","2013-04-16 03:11:41 +0000","web","""This won’t be the last time we gather at the fnsh line to marvel how much more we can take thn ever thought possible""http://t.co/AOuLC4E0yG","","","","http://www.washingtonpost.com/blogs/wonkblog/wp/2013/04/15/if-you-are-losing-faith-in-human-nature-go-out-and-watch-a-marathon/"
"323945950718599169","","","2013-04-15 23:48:27 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Because that's what servers run on. Mice in wheels. Right?","","","",""
"323945815922073600","","","2013-04-15 23:47:55 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","In other news, bca, lets get those little mice who run the wheels that keep the server up running.","","","",""
"323944981347848192","","","2013-04-15 23:44:36 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","So wtf is this Boston situation. Sending thoughts and prayers to all of y'all, and furious at the fucked up ness of it all","","","",""
"323681312487649281","","","2013-04-15 06:16:53 +0000","web","WUBAPPELLA debuted tonight. ALSO apparently ""debuted"" is a word. WUB WUB WUB we're the best dubstep collegiate a cappella group EVER.","","","",""
"323681154681151488","","","2013-04-15 06:16:15 +0000","web","WUB WUB WUB WUB WUB","","","",""
"323661632263815169","","","2013-04-15 04:58:41 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Listening to brown mads sing a song Potomac mads did when I was there. Lol! O mangum mysterium!","","","",""
"323642785792155649","","","2013-04-15 03:43:47 +0000","web","""Someday I'll be living in a field behind your yard."" #taylorswiftmarkovchains","","","",""
"323639731416100865","","","2013-04-15 03:31:39 +0000","web","""You're the kind of boy who should be marrying the wrong girl."" #taylorswiftmarkovchains","","","",""
"323639556354236416","","","2013-04-15 03:30:57 +0000","web","""I like the back door."" #taylorswiftmarkovchains are getting suggestive over here","","","",""
"323637960874524673","","","2013-04-15 03:24:37 +0000","web","""you made a rebel of a sad movie, it's the kind of ending you don't tell anyone."" #taylorswiftmarkovchains","","","",""
"323617133210791937","","","2013-04-15 02:01:51 +0000","web","i feel like everyone is tired of my bullshit.....","","","",""
"323614037223022594","323611497563553792","21054806","2013-04-15 01:49:33 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@hugoschwyzer ok your name is a struggle though. Real talk. Look at all those consonants.","","","",""
"323613142460551169","323567206950633473","563200400","2013-04-15 01:46:00 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@JoshHelfferich what.","","","",""
"323605707846995968","","","2013-04-15 01:16:27 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @SmartPrettyAwk: ""Nobody can go back and start a new beginning, but anyone can start today and make a new ending."" -- Maria Robinson","323601118687023105","22568959","2013-04-15 00:58:13 +0000",""
"323552119040925696","","","2013-04-14 21:43:31 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""It needs to not be physically painful to listen to us. For the most part, it is not!"" #acappellaadvice","","","",""
"323485751742431232","","","2013-04-14 17:19:48 +0000","<a href=""https://itunes.apple.com/us/app/china-glaze/id598849876?mt=8&uo=4"" rel=""nofollow"">China Glaze on iOS</a>","China glaze needs to advertise this as ""Starbucks green"" haha http://t.co/dfeRl13uIU http://t.co/yoeK3NQBmb","","","","http://bit.ly/WZLSFM,http://twitter.com/clarabellum/status/323485751742431232/photo/1"
"323483067119435777","","","2013-04-14 17:09:07 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","In like five years it'll all be country songs about growing up in used volvos","","","",""
"323481555693621248","","","2013-04-14 17:03:07 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Why is it so ok to be a coffee addict but not like, a drug addict?","","","",""
"323480972316270593","","","2013-04-14 17:00:48 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","(That's totally a lie my dad and I are bffs. I'm just having a Moment)","","","",""
"323480609198596096","","","2013-04-14 16:59:21 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Never met papa.... I never asked why.....""","","","",""
"323457617852776448","","","2013-04-14 15:28:00 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @MacyMarieMaloy: Here's to never growing up","323314496095543297","294178249","2013-04-14 05:59:17 +0000",""
"323305242471043073","","","2013-04-14 05:22:31 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","All good stories start with ""so my dad said a big reason his commune failed was...""","","","",""
"323296949149257728","","289684697","2013-04-14 04:49:33 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@derrierika READ THISSS http://t.co/qRbAT425yP","","","","http://www.nytimes.com/2013/04/14/fashion/jenna-marbles.html?partner=rss&emc=rss&smid=tw-nytimes&_r=0"
"323295317258825728","","","2013-04-14 04:43:04 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @nytimes: The future of celebrity might be YouTube star @Jenna_Marbles http://t.co/GcZQyVkFbQ","323286497153400832","807095","2013-04-14 04:08:01 +0000","http://nyti.ms/10ZINXL,http://nyti.ms/10ZINXL"
"323295130339639296","","","2013-04-14 04:42:20 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Horse_ebooks: Why women sometimes","320484071224524800","174958347","2013-04-06 10:32:11 +0000",""
"323294712188518401","","","2013-04-14 04:40:40 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Horse_ebooks: public, miscellaneous,","321944153988689920","174958347","2013-04-10 11:14:02 +0000",""
"323294588947279872","","","2013-04-14 04:40:11 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Guys I'm just retweeting @Horse_ebooks so you can probably unfollow me","","","",""
"323294415542177792","","","2013-04-14 04:39:29 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Horse_ebooks: Exciting And Sinister Real Life","322240443398111232","174958347","2013-04-11 06:51:23 +0000",""
"323294274861027328","","","2013-04-14 04:38:56 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Horse_ebooks: Men or women will have fun assembling","322540020055568387","174958347","2013-04-12 02:41:47 +0000",""
"323294201901101056","","","2013-04-14 04:38:38 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Horse_ebooks: The nutritional needs of these delicate plants","322724107785482240","174958347","2013-04-12 14:53:17 +0000",""
"323294111266373632","","","2013-04-14 04:38:17 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Horse_ebooks: Welcome to this MILLION","323234225853702144","174958347","2013-04-14 00:40:19 +0000",""
"323293994308235265","","","2013-04-14 04:37:49 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Horse_ebooks: But don t, because of all this talk about","323282748393525248","174958347","2013-04-14 03:53:08 +0000",""
"323291295730786304","","","2013-04-14 04:27:06 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""So just ask her, what were your sexual triumphs in high school?""","","","",""
"323288438197608448","","","2013-04-14 04:15:44 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Sometimes having a phone, I'm like, this is such a responsibility!""","","","",""
"323287833622245376","","","2013-04-14 04:13:20 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""I feel like brownies are racist!""","","","",""
"323285739448197120","","","2013-04-14 04:05:01 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#crazyrockthings","","","",""
"323284279645843457","","","2013-04-14 03:59:13 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Clara, I would be your baby's godfather."" ""That's the nicest thing anyone's ever said!""","","","",""
"323280679938949121","","","2013-04-14 03:44:55 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""I have but one sucking mode and it is sucking hard. SUCK HARD, or DIE!"" Life philosophies.","","","",""
"323269982848962562","","","2013-04-14 03:02:24 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""All I want to do in life is smoke a cigarette in a wedding dress on roller skates with like, fireworks in the background.""","","","",""
"323263632546881536","","","2013-04-14 02:37:10 +0000","web","""Why do you have to put down my dreams so you're the prettiest lady in the fallout?"" #taylorswiftmarkovchains","","","",""
"323263232821301249","","","2013-04-14 02:35:35 +0000","web","""We were both young when I caught your eye and we both cried."" #taylorswiftmarkovchains","","","",""
"323263137396703232","","","2013-04-14 02:35:12 +0000","web","""Mmm, I like the way I loved you."" #taylorswiftmarkovchains","","","",""
"323262444577361921","","","2013-04-14 02:32:27 +0000","web","""Walking the streets with you, I'd dance in a while, try and stay out of line?"" #taylorswiftmarkovchains","","","",""
"323262186183081985","","","2013-04-14 02:31:25 +0000","web","My mistake, I like how you do. #taylorswiftmarkovchains","","","",""
"322789182856634368","","","2013-04-12 19:11:52 +0000","web","""he's touring! someday we'll tour, and WE can take busses at three AM!!"" #wubbappella","","","",""
